name,format,download_url,downloads,date_text,topic_name,category,post_url,post#
#MTF_RSI,mq4,https://www.forexfactory.com/attachment/file/1967612?d=1468013091,1098,"Jul 9, 2016 3:25am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021102#post9021102,129
#MTF_RSI1,mq4,https://www.forexfactory.com/attachment/file/1967613?d=1468013097,1122,"Jul 9, 2016 3:25am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021102#post9021102,129
#MTF_RSI2,mq4,https://www.forexfactory.com/attachment/file/1967616?d=1468013228,1091,"Jul 9, 2016 3:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021107#post9021107,130
#MTF_RSI3,mq4,https://www.forexfactory.com/attachment/file/1967617?d=1468013235,1138,"Jul 9, 2016 3:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021107#post9021107,130
#MTF_SR,ex4,https://www.forexfactory.com/attachment/file/1967618?d=1468013241,920,"Jul 9, 2016 3:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021107#post9021107,130
#MTF_Stochastic,ex4,https://www.forexfactory.com/attachment/file/1967619?d=1468013247,921,"Jul 9, 2016 3:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021107#post9021107,130
#MTF_Stochastic,mq4,https://www.forexfactory.com/attachment/file/1967620?d=1468013253,1054,"Jul 9, 2016 3:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021107#post9021107,130
#MTF_Supertrend,mq4,https://www.forexfactory.com/attachment/file/1967621?d=1468013259,1115,"Jul 9, 2016 3:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021107#post9021107,130
#MTF_Supertrend_On_Price,ex4,https://www.forexfactory.com/attachment/file/1967622?d=1468013265,1031,"Jul 9, 2016 3:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021107#post9021107,130
#MTF_Supertrend_On_Price,mq4,https://www.forexfactory.com/attachment/file/1967623?d=1468013272,1249,"Jul 9, 2016 3:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021107#post9021107,130
#MTF_Supertrend1,mq4,https://www.forexfactory.com/attachment/file/1967624?d=1468013278,1127,"Jul 9, 2016 3:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021107#post9021107,130
PASOP-Stochs-Cross-V1,ex4,https://www.forexfactory.com/attachment/file/1967626?d=1468013495,986,"Jul 9, 2016 3:33am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021111#post9021111,131
Spud Stochastic,ex4,https://www.forexfactory.com/attachment/file/1967627?d=1468013502,961,"Jul 9, 2016 3:33am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021111#post9021111,131
All Stochastic v11 b6xx,ex4,https://www.forexfactory.com/attachment/file/1967628?d=1468013508,960,"Jul 9, 2016 3:33am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021111#post9021111,131
Double smoothed stochastic 2 nmc,ex4,https://www.forexfactory.com/attachment/file/1967629?d=1468013514,976,"Jul 9, 2016 3:33am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021111#post9021111,131
Double smoothed stochastic 2,ex4,https://www.forexfactory.com/attachment/file/1967630?d=1468013520,969,"Jul 9, 2016 3:33am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021111#post9021111,131
#MTF Stochastic v20,ex4,https://www.forexfactory.com/attachment/file/1967631?d=1468013526,927,"Jul 9, 2016 3:33am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021111#post9021111,131
MTF Stochastics Overlap 20150520,ex4,https://www.forexfactory.com/attachment/file/1967632?d=1468013533,1006,"Jul 9, 2016 3:33am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021111#post9021111,131
MultipleTimeFrame Stochastic Symbol,ex4,https://www.forexfactory.com/attachment/file/1967633?d=1468013540,1043,"Jul 9, 2016 3:33am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021111#post9021111,131
boItalianJob Stochastic_v1,ex4,https://www.forexfactory.com/attachment/file/1967634?d=1468013546,997,"Jul 9, 2016 3:33am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021111#post9021111,131
sto_JMA_Stochastic_KDSL,mq4,https://www.forexfactory.com/attachment/file/1967637?d=1468013811,1082,"Jul 9, 2016 3:38am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021115#post9021115,132
_Stochastic_Cross_Alert_SigOverlayM_cw,mq4,https://www.forexfactory.com/attachment/file/1967638?d=1468013817,1123,"Jul 9, 2016 3:38am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021115#post9021115,132
TASC082008 - Premier Stochastic,mq4,https://www.forexfactory.com/attachment/file/1967639?d=1468013823,1046,"Jul 9, 2016 3:38am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021115#post9021115,132
Stochastic_DivergenceMTF,mq4,https://www.forexfactory.com/attachment/file/1967640?d=1468013829,1150,"Jul 9, 2016 3:38am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021115#post9021115,132
Stochastic_MTF,mq4,https://www.forexfactory.com/attachment/file/1967641?d=1468013835,1058,"Jul 9, 2016 3:38am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021115#post9021115,132
StochasticZones,mq4,https://www.forexfactory.com/attachment/file/1967642?d=1468013841,1115,"Jul 9, 2016 3:38am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021115#post9021115,132
StochasticZones-2,mq4,https://www.forexfactory.com/attachment/file/1967643?d=1468013847,1126,"Jul 9, 2016 3:38am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021115#post9021115,132
StochasticDiNapoli_v1,mq4,https://www.forexfactory.com/attachment/file/1967644?d=1468013853,1110,"Jul 9, 2016 3:38am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021115#post9021115,132
StochasticBars v1,ex4,https://www.forexfactory.com/attachment/file/1967645?d=1468013859,979,"Jul 9, 2016 3:38am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021115#post9021115,132
_Stochastic_Cross_Alert_SigOverlayM_cw,mq4,https://www.forexfactory.com/attachment/file/1967649?d=1468014265,1109,"Jul 9, 2016 3:46am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021122#post9021122,133
TASC082008 - Premier Stochastic,mq4,https://www.forexfactory.com/attachment/file/1967650?d=1468014271,1084,"Jul 9, 2016 3:46am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021122#post9021122,133
Stochastic_DivergenceMTF,mq4,https://www.forexfactory.com/attachment/file/1967651?d=1468014278,1136,"Jul 9, 2016 3:46am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021122#post9021122,133
Stochastic_MTF,mq4,https://www.forexfactory.com/attachment/file/1967652?d=1468014284,1096,"Jul 9, 2016 3:46am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021122#post9021122,133
StochasticZones,mq4,https://www.forexfactory.com/attachment/file/1967653?d=1468014290,1087,"Jul 9, 2016 3:46am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021122#post9021122,133
StochasticZones-2,mq4,https://www.forexfactory.com/attachment/file/1967654?d=1468014296,1041,"Jul 9, 2016 3:46am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021122#post9021122,133
StochasticDiNapoli_v1,mq4,https://www.forexfactory.com/attachment/file/1967655?d=1468014302,1028,"Jul 9, 2016 3:46am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021122#post9021122,133
StochasticBars v1,ex4,https://www.forexfactory.com/attachment/file/1967656?d=1468014308,910,"Jul 9, 2016 3:46am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021122#post9021122,133
Stochastic4Alerts_v2a,mq4,https://www.forexfactory.com/attachment/file/1967657?d=1468014314,1128,"Jul 9, 2016 3:46am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021122#post9021122,133
5 bar reversal v0[1][1]5,mq4,https://www.forexfactory.com/attachment/file/1967866?d=1468092127,1217,"Jul 10, 2016 1:23am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021624#post9021624,134
5 bar reversal v1[real][1]5,mq4,https://www.forexfactory.com/attachment/file/1967867?d=1468092133,1388,"Jul 10, 2016 1:23am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021624#post9021624,134
ReversalBars,ex4,https://www.forexfactory.com/attachment/file/1967868?d=1468092140,1281,"Jul 10, 2016 1:23am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021624#post9021624,134
Stop reversal,mq4,https://www.forexfactory.com/attachment/file/1967869?d=1468092146,1257,"Jul 10, 2016 1:23am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021624#post9021624,134
Stop_reversal,mq4,https://www.forexfactory.com/attachment/file/1967870?d=1468092153,1205,"Jul 10, 2016 1:23am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021624#post9021624,134
Stop_reversal_bluestops,mq4,https://www.forexfactory.com/attachment/file/1967871?d=1468092159,1302,"Jul 10, 2016 1:23am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021624#post9021624,134
Stop_reversal_mod,mq4,https://www.forexfactory.com/attachment/file/1967872?d=1468092166,1159,"Jul 10, 2016 1:23am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021624#post9021624,134
Stop_reversal_mod1,mq4,https://www.forexfactory.com/attachment/file/1967873?d=1468092179,1215,"Jul 10, 2016 1:23am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021624#post9021624,134
The Reversal Bar,mq4,https://www.forexfactory.com/attachment/file/1967874?d=1468092186,1597,"Jul 10, 2016 1:23am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021624#post9021624,134
!MT4 CURRENCY POWER,ex4,https://www.forexfactory.com/attachment/file/1967876?d=1468092368,1268,"Jul 10, 2016 1:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021627#post9021627,135
100pips Power,ex4,https://www.forexfactory.com/attachment/file/1967878?d=1468092380,1515,"Jul 10, 2016 1:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021627#post9021627,135
Forex Power Multicolor (2),ex4,https://www.forexfactory.com/attachment/file/1967879?d=1468092387,1118,"Jul 10, 2016 1:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021627#post9021627,135
Forex Power Multicolor (2),mq4,https://www.forexfactory.com/attachment/file/1967880?d=1468092393,1267,"Jul 10, 2016 1:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021627#post9021627,135
Forex Power Multicolor,ex4,https://www.forexfactory.com/attachment/file/1967881?d=1468092399,1057,"Jul 10, 2016 1:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021627#post9021627,135
Forex Power Multicolor,mq4,https://www.forexfactory.com/attachment/file/1967882?d=1468092405,1255,"Jul 10, 2016 1:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021627#post9021627,135
Forex Power,ex4,https://www.forexfactory.com/attachment/file/1967883?d=1468092412,1122,"Jul 10, 2016 1:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021627#post9021627,135
Forex Power,mq4,https://www.forexfactory.com/attachment/file/1967884?d=1468092419,1348,"Jul 10, 2016 1:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021627#post9021627,135
MT4 CURRENCY POWER,ex4,https://www.forexfactory.com/attachment/file/1967885?d=1468092426,1298,"Jul 10, 2016 1:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9021627#post9021627,135
5min_rsi_qual_02IND,ex4,https://www.forexfactory.com/attachment/file/1968135?d=1468176112,1038,"Jul 11, 2016 12:44am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9022175#post9022175,137
All RSI v10,mq4,https://www.forexfactory.com/attachment/file/1968136?d=1468176118,1187,"Jul 11, 2016 12:44am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9022175#post9022175,137
Dashboard RSI v2,ex4,https://www.forexfactory.com/attachment/file/1968137?d=1468176125,1165,"Jul 11, 2016 12:44am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9022175#post9022175,137
eXclusive_MTF_RSI,ex4,https://www.forexfactory.com/attachment/file/1968138?d=1468176131,993,"Jul 11, 2016 12:44am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9022175#post9022175,137
eXclusive_MTF_RSI,mq4,https://www.forexfactory.com/attachment/file/1968139?d=1468176137,1116,"Jul 11, 2016 12:44am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9022175#post9022175,137
MTF RSI Multi Pair Dashboard,ex4,https://www.forexfactory.com/attachment/file/1968140?d=1468176146,1094,"Jul 11, 2016 12:44am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9022175#post9022175,137
RSI_MTF previous,ex4,https://www.forexfactory.com/attachment/file/1968141?d=1468176153,951,"Jul 11, 2016 12:44am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9022175#post9022175,137
RSI_MTF previous,mq4,https://www.forexfactory.com/attachment/file/1968142?d=1468176159,1098,"Jul 11, 2016 12:44am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9022175#post9022175,137
RSIiMAwLABEL,mq4,https://www.forexfactory.com/attachment/file/1968144?d=1468176172,1135,"Jul 11, 2016 12:44am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9022175#post9022175,137
4 Period 7 MA Fibo Relational SR Indicator,mq4,https://www.forexfactory.com/attachment/file/1968145?d=1468176577,1300,"Jul 11, 2016 12:51am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9022180#post9022180,138
Auto Fibonacci Retracement-V2,ex4,https://www.forexfactory.com/attachment/file/1968146?d=1468176584,1073,"Jul 11, 2016 12:51am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9022180#post9022180,138
Auto Fibonacci Retracement-V2,mq4,https://www.forexfactory.com/attachment/file/1968147?d=1468176590,1286,"Jul 11, 2016 12:51am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9022180#post9022180,138
Auto Pivot Fibo,ex4,https://www.forexfactory.com/attachment/file/1968148?d=1468176596,1054,"Jul 11, 2016 12:51am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9022180#post9022180,138
Bobokus fibo daily zone,ex4,https://www.forexfactory.com/attachment/file/1968149?d=1468176602,980,"Jul 11, 2016 12:51am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9022180#post9022180,138
Bobokus fibo daily zone,mq4,https://www.forexfactory.com/attachment/file/1968150?d=1468176608,1176,"Jul 11, 2016 12:51am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9022180#post9022180,138
Bobokus fibo daily,ex4,https://www.forexfactory.com/attachment/file/1968151?d=1468176614,956,"Jul 11, 2016 12:51am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9022180#post9022180,138
Bobokus fibo daily,mq4,https://www.forexfactory.com/attachment/file/1968152?d=1468176620,1182,"Jul 11, 2016 12:51am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9022180#post9022180,138
Bobokus Fibo Fixed Month 1,mq4,https://www.forexfactory.com/attachment/file/1968154?d=1468176633,1134,"Jul 11, 2016 12:51am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9022180#post9022180,138
DT-ZigZag,mq4,https://www.forexfactory.com/attachment/file/1968867?d=1468265140,1158,"Jul 12, 2016 1:26am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9023875#post9023875,141
DT-ZigZag-Lauer,mq4,https://www.forexfactory.com/attachment/file/1968868?d=1468265146,1161,"Jul 12, 2016 1:26am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9023875#post9023875,141
High_Low v2 (ZigZag),mq4,https://www.forexfactory.com/attachment/file/1968869?d=1468265152,1321,"Jul 12, 2016 1:26am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9023875#post9023875,141
ZIG ZAG NRP,ex4,https://www.forexfactory.com/attachment/file/1968870?d=1468265158,1099,"Jul 12, 2016 1:26am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9023875#post9023875,141
ZIG ZAG NRP,mq4,https://www.forexfactory.com/attachment/file/1968871?d=1468265164,1201,"Jul 12, 2016 1:26am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9023875#post9023875,141
Zig_Zag_Breakout,mq4,https://www.forexfactory.com/attachment/file/1968872?d=1468265171,1392,"Jul 12, 2016 1:26am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9023875#post9023875,141
Zig_Zag_Breakout1,mq4,https://www.forexfactory.com/attachment/file/1968873?d=1468265177,1390,"Jul 12, 2016 1:26am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9023875#post9023875,141
ZigZag Pointer,mq4,https://www.forexfactory.com/attachment/file/1968874?d=1468265183,1227,"Jul 12, 2016 1:26am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9023875#post9023875,141
ZigZag SG,mq4,https://www.forexfactory.com/attachment/file/1968876?d=1468265195,1160,"Jul 12, 2016 1:26am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9023875#post9023875,141
ZigZag Trendlines,mq4,https://www.forexfactory.com/attachment/file/1968877?d=1468265309,1503,"Jul 12, 2016 1:30am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9023877#post9023877,142
Zigzag with Fibo,ex4,https://www.forexfactory.com/attachment/file/1968878?d=1468265315,1256,"Jul 12, 2016 1:30am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9023877#post9023877,142
ZigZag,ex4,https://www.forexfactory.com/attachment/file/1968879?d=1468265322,928,"Jul 12, 2016 1:30am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9023877#post9023877,142
ZigZag,mq4,https://www.forexfactory.com/attachment/file/1968880?d=1468265327,989,"Jul 12, 2016 1:30am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9023877#post9023877,142
ZigZag_Channels,ex4,https://www.forexfactory.com/attachment/file/1968881?d=1468265334,1098,"Jul 12, 2016 1:30am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9023877#post9023877,142
ZigZag_Channels,mq4,https://www.forexfactory.com/attachment/file/1968882?d=1468265340,1196,"Jul 12, 2016 1:30am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9023877#post9023877,142
ZigZag_Fibo_v1beta,mq4,https://www.forexfactory.com/attachment/file/1968883?d=1468265346,1064,"Jul 12, 2016 1:30am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9023877#post9023877,142
ZigZag_Fibo_v2beta,mq4,https://www.forexfactory.com/attachment/file/1968885?d=1468265358,1172,"Jul 12, 2016 1:30am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9023877#post9023877,142
ZigZag_Pointer_alert,ex4,https://www.forexfactory.com/attachment/file/1968886?d=1468265364,1125,"Jul 12, 2016 1:30am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9023877#post9023877,142
ZigZag_Pointer_alert_only at turning points,ex4,https://www.forexfactory.com/attachment/file/1968889?d=1468265578,1273,"Jul 12, 2016 1:34am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9023881#post9023881,143
ZigZag_Pointer_alert_only at turning points,mq4,https://www.forexfactory.com/attachment/file/1968890?d=1468265584,1453,"Jul 12, 2016 1:34am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9023881#post9023881,143
ZigZag_Pointer+alert+email,ex4,https://www.forexfactory.com/attachment/file/1968891?d=1468265590,1079,"Jul 12, 2016 1:34am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9023881#post9023881,143
ZigZag_Pointer+alert+email,mq4,https://www.forexfactory.com/attachment/file/1968892?d=1468265596,1183,"Jul 12, 2016 1:34am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9023881#post9023881,143
ZigZag1,mq4,https://www.forexfactory.com/attachment/file/1968893?d=1468265602,985,"Jul 12, 2016 1:34am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9023881#post9023881,143
zigzagarrows,ex4,https://www.forexfactory.com/attachment/file/1968894?d=1468265608,1174,"Jul 12, 2016 1:34am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9023881#post9023881,143
ZigZagFirst,ex4,https://www.forexfactory.com/attachment/file/1968895?d=1468265614,968,"Jul 12, 2016 1:34am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9023881#post9023881,143
ZigZagFirst,mq4,https://www.forexfactory.com/attachment/file/1968896?d=1468265620,1084,"Jul 12, 2016 1:34am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9023881#post9023881,143
DailyRangeIndicator,ex4,https://www.forexfactory.com/attachment/file/1975881?d=1469065338,1105,"Jul 21, 2016 7:47am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9040926#post9040926,151
DailyRangeIndicator,mq4,https://www.forexfactory.com/attachment/file/1975882?d=1469065345,1249,"Jul 21, 2016 7:47am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9040926#post9040926,151
ADR_no_sunday_barv1,ex4,https://www.forexfactory.com/attachment/file/1975884?d=1469065540,1049,"Jul 21, 2016 7:47am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9040926#post9040926,151
ArenDI ATR_v2,ex4,https://www.forexfactory.com/attachment/file/1975885?d=1469065547,1020,"Jul 21, 2016 7:47am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9040926#post9040926,151
ArenDI ATR_v2,mq4,https://www.forexfactory.com/attachment/file/1975886?d=1469065553,1127,"Jul 21, 2016 7:47am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9040926#post9040926,151
ArenDI ATRSimple_v1,ex4,https://www.forexfactory.com/attachment/file/1975887?d=1469065560,902,"Jul 21, 2016 7:47am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9040926#post9040926,151
ArenDI ATRSimple_v1,mq4,https://www.forexfactory.com/attachment/file/1975888?d=1469065566,969,"Jul 21, 2016 7:47am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9040926#post9040926,151
smAverageTrueRange,ex4,https://www.forexfactory.com/attachment/file/1975889?d=1469065573,960,"Jul 21, 2016 7:47am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9040926#post9040926,151
smAverageTrueRange,mq4,https://www.forexfactory.com/attachment/file/1975890?d=1469065579,1006,"Jul 21, 2016 7:47am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9040926#post9040926,151
#MTF SR,ex4,https://www.forexfactory.com/attachment/file/1977433?d=1469248520,978,"Jul 23, 2016 10:38am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9045067#post9045067,153
#MTF SR,mq4,https://www.forexfactory.com/attachment/file/1977434?d=1469248530,1103,"Jul 23, 2016 10:38am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9045067#post9045067,153
#MTF_Heiken_Ashi,ex4,https://www.forexfactory.com/attachment/file/1977435?d=1469248543,961,"Jul 23, 2016 10:38am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9045067#post9045067,153
123ForexPatterns,ex4,https://www.forexfactory.com/attachment/file/1977436?d=1469248549,1169,"Jul 23, 2016 10:38am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9045067#post9045067,153
adx_crossing,ex4,https://www.forexfactory.com/attachment/file/1977437?d=1469248557,925,"Jul 23, 2016 10:38am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9045067#post9045067,153
Adx_signal,ex4,https://www.forexfactory.com/attachment/file/1977438?d=1469248566,980,"Jul 23, 2016 10:38am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9045067#post9045067,153
adx-buy-sell,ex4,https://www.forexfactory.com/attachment/file/1977439?d=1469248573,1096,"Jul 23, 2016 10:38am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9045067#post9045067,153
adx-buy-sell,mq4,https://www.forexfactory.com/attachment/file/1977440?d=1469248580,1229,"Jul 23, 2016 10:38am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9045067#post9045067,153
All_Signal_V8-5,ex4,https://www.forexfactory.com/attachment/file/1977441?d=1469248592,1294,"Jul 23, 2016 10:38am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9045067#post9045067,153
allvalues,ex4,https://www.forexfactory.com/attachment/file/1977442?d=1469248600,993,"Jul 23, 2016 10:38am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9045067#post9045067,153
###QQE_Alert_MTF_v5###,ex4,https://www.forexfactory.com/attachment/file/1977443?d=1469248747,996,"Jul 23, 2016 10:42am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9045068#post9045068,154
Awesome_Signal_zero_alerts+arrows,ex4,https://www.forexfactory.com/attachment/file/1977444?d=1469248756,1095,"Jul 23, 2016 10:42am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9045068#post9045068,154
AwesomeOscillator,ex4,https://www.forexfactory.com/attachment/file/1977445?d=1469248763,834,"Jul 23, 2016 10:42am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9045068#post9045068,154
BobokusFibo_v2,ex4,https://www.forexfactory.com/attachment/file/1977446?d=1469248769,910,"Jul 23, 2016 10:42am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9045068#post9045068,154
Border ligns,ex4,https://www.forexfactory.com/attachment/file/1977447?d=1469248776,1205,"Jul 23, 2016 10:42am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9045068#post9045068,154
BoxBreakout Signals_v1,ex4,https://www.forexfactory.com/attachment/file/1977448?d=1469248785,1126,"Jul 23, 2016 10:42am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9045068#post9045068,154
BoxBreakout Signals_v2,ex4,https://www.forexfactory.com/attachment/file/1977449?d=1469248792,1214,"Jul 23, 2016 10:42am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9045068#post9045068,154
BPS Support and Resistance 2,ex4,https://www.forexfactory.com/attachment/file/1977450?d=1469248801,1114,"Jul 23, 2016 10:42am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9045068#post9045068,154
BPS Support and Resistance 2,mq4,https://www.forexfactory.com/attachment/file/1977451?d=1469248808,1193,"Jul 23, 2016 10:42am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9045068#post9045068,154
BreakOutBoxesV206,ex4,https://www.forexfactory.com/attachment/file/1977452?d=1469248818,1188,"Jul 23, 2016 10:42am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9045068#post9045068,154
Brilliant Trading Advice,ex4,https://www.forexfactory.com/attachment/file/1977453?d=1469249053,1115,"Jul 23, 2016 10:46am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/9045070#post9045070,155
